movie_id,title,cast,genres,tags
tt15245240,The Buckingham Murders,"Kareena Kapoor, Keith Allen, Haqi Ali, Chris Wilson",['thriller'],"['Follows', 'Jass,', 'a', 'detective-mother', 'who', 'after', 'losing', 'her', 'own', 'child', 'must', 'investigate', 'the', 'murder', 'of', 'a', '10-year-old', 'in', 'Buckinghamshire,', 'going', 'down', 'a', 'rabbit', 'hole', 'of', 'secrets,', 'where', 'almost', 'everyone', 'in', 'the', 'small', 'town', 'becomes', 'a', 'suspect.', 'thriller', 'thriller', 'kareenakapoor', 'keithallen', 'haqiali', 'chriswilson', 'hansalmehta']"
tt13818368,Fighter,"Hrithik Roshan, Deepika Padukone, Anil Kapoor, Akarsh Alagh","['action', 'adventure', 'thriller']","['FIGHTER', 'is', ""India's"", 'first', 'aerial', 'action', 'film', 'releasing', 'in', 'theaters', 'on', '25th', 'January,', '2024.', 'action', 'adventure', 'thriller', 'action', 'adventure', 'thriller', 'hrithikroshan', 'deepikapadukone', 'anilkapoor', 'akarshalagh', 'siddharthanand']"
tt15302222,Bholaa,"Ajay Devgn, Tabu, Abhishek Bachchan, Amala Paul","['action', 'adventure', 'crime']","['After', 'getting', 'out', 'of', 'prison', 'with', 'the', 'desire', 'to', 'meet', 'his', 'daughter,', ""Bholaa's"", 'plans', 'are', 'interrupted', 'by', 'a', 'well-orchestrated', 'drug', 'bust.', 'action', 'adventure', 'crime', 'action', 'adventure', 'crime', 'ajaydevgn', 'tabu', 'abhishekbachchan', 'amalapaul', 'ajaydevgn']"
tt1024943,Om Shanti Om,"Shah Rukh Khan, Deepika Padukone, Arjun Rampal, Kirron Kher","['action', 'comedy', 'drama']","['In', 'the', '1970s,', 'Om,', 'an', 'aspiring', 'actor,', 'is', 'murdered,', 'but', 'is', 'immediately', 'reincarnated', 'into', 'the', 'present', 'day.', 'He', 'attempts', 'to', 'discover', 'the', 'mystery', 'of', 'his', 'demise', 'and', 'find', 'Shanti,', 'the', 'love', 'of', 'his', 'previous', 'life.', 'action', 'comedy', 'drama', 'action', 'comedy', 'drama', 'shahrukhkhan', 'deepikapadukone', 'arjunrampal', 'kirronkher', 'farahkhan']"
tt0248126,Kabhi Khushi Kabhie Gham...,"Shah Rukh Khan, Kajol, Amitabh Bachchan, Hrithik Roshan","['drama', 'musical', 'romance']","['After', 'marrying', 'a', 'poor', 'woman,', 'rich', 'Rahul', 'is', 'disowned', 'by', 'his', 'father', 'and', 'moves', 'to', 'London', 'to', 'build', 'a', 'new', 'life.', 'Years', 'later,', 'his', 'now-grown', 'younger', 'brother', 'Rohan', 'embarks', 'on', 'a', 'mission', 'to', 'bring', 'Rahul', 'back', 'home', 'and', 'reunite', 'the', 'family.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'shahrukhkhan', 'kajol', 'amitabhbachchan', 'hrithikroshan', 'karanjohar']"
tt24268454,The Kerala Story,"Adah Sharma, Yogita Bihani, Sonia Balani, Siddhi Idnani",['drama'],"['A', 'converted', 'Muslim', 'woman', 'Fatima', 'Ba', 'narrates', 'her', 'ordeal', 'of', 'how', 'she', 'once', 'wanted', 'to', 'become', 'a', 'nurse', 'but', 'was', 'abducted', 'from', 'her', 'home', 'and', 'manipulated', 'by', 'religious', 'vanguards,', 'turned', 'into', 'an', 'ISIS', 'terrorist', 'and', 'landed', 'in', 'Afghanistan', 'jail.', 'drama', 'drama', 'adahsharma', 'yogitabihani', 'soniabalani', 'siddhiidnani', 'sudiptosen', 'vipulamrutlalshah']"
tt13131350,Vikram Vedha,"Saif Ali Khan, Hrithik Roshan, Radhika Apte, Rohit Saraf","['action', 'crime', 'drama']","['A', 'tough', 'police', 'officer', 'sets', 'out', 'to', 'track', 'down', 'and', 'kill', 'an', 'equally', 'tough', 'gangster.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'saifalikhan', 'hrithikroshan', 'radhikaapte', 'rohitsaraf', 'gayatri', 'pushkar']"
tt0367110,"Swades: We, the People","Shah Rukh Khan, Gayatri Joshi, Kishori Ballal, Smith Seth","['drama', 'musical']","['A', 'successful', 'Indian', 'scientist', 'returns', 'to', 'an', 'Indian', 'village', 'to', 'take', 'his', 'nanny', 'to', 'America', 'with', 'him', 'and', 'in', 'the', 'process', 'rediscovers', 'his', 'roots.', 'drama', 'musical', 'drama', 'musical', 'shahrukhkhan', 'gayatrijoshi', 'kishoriballal', 'smithseth', 'ashutoshgowariker']"
tt3863552,Bajrangi Bhaijaan,"Salman Khan, Harshaali Malhotra, Nawazuddin Siddiqui, Kareena Kapoor","['action', 'adventure', 'comedy']","['An', 'Indian', 'man', 'with', 'a', 'magnanimous', 'heart', 'takes', 'a', 'young', 'mute', 'Pakistani', 'girl', 'back', 'to', 'her', 'homeland', 'to', 'reunite', 'her', 'with', 'her', 'family.', 'action', 'adventure', 'comedy', 'action', 'adventure', 'comedy', 'salmankhan', 'harshaalimalhotra', 'nawazuddinsiddiqui', 'kareenakapoor', 'kabirkhan', 'mehmettutkun']"
tt27501039,Bloody Daddy,"Shahid Kapoor, Vivan Bhatena, Diana Penty, Ronit Roy","['action', 'crime', 'drama']","['A', 'messed', 'up,', 'tenacious', 'man', 'faces', 'off', 'against', 'cops', 'and', 'crime', 'lords', 'to', 'save', 'the', 'one', 'relationship', 'that', 'matters', 'to', 'him.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'shahidkapoor', 'vivanbhatena', 'dianapenty', 'ronitroy', 'aliabbaszafar']"
tt2980648,The Hundred-Foot Journey,"Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon","['comedy', 'drama']","['The', 'Kadam', 'family', 'leaves', 'India', 'for', 'France', 'where', 'they', 'open', 'a', 'restaurant', 'directly', 'across', 'the', 'road', 'from', 'Madame', ""Mallory's"", 'Michelin-starred', 'eatery.', 'comedy', 'drama', 'comedy', 'drama', 'helenmirren', 'ompuri', 'manishdayal', 'charlottelebon', 'lassehallström']"
tt10811166,The Kashmir Files,"Mithun Chakraborty, Anupam Kher, Darshan Kumaar, Pallavi Joshi",['drama'],"['A', 'heart-wrenching', 'tale', 'that', 'captures', 'the', 'pain,', 'suffering,', 'and', 'struggle', 'of', 'the', 'Kashmiri', 'Pandit', 'community', 'in', '1990', 'and', 'leads', 'Krishna,', 'a', 'young', 'college', 'student,', 'to', 'set', 'out', 'on', 'a', 'quest', 'to', 'uncover', 'the', 'truth.', 'drama', 'drama', 'mithunchakraborty', 'anupamkher', 'darshankumaar', 'pallavijoshi', 'vivekagnihotri']"
tt22892546,Akelli,"Nushrratt Bharuccha, Amir Boutrous, Nishant Dahiya, Vijay Kumar Dogra","['drama', 'thriller']","['An', 'ordinary', 'Indian', 'girl', 'gets', 'trapped', 'in', 'a', 'war-torn', 'land', 'and', 'survival', 'is', 'her', 'battle.', 'drama', 'thriller', 'drama', 'thriller', 'nushrrattbharuccha', 'amirboutrous', 'nishantdahiya', 'vijaykumardogra', 'pranaymeshram']"
tt2283748,OMG: Oh My God!,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Mahesh Manjrekar","['comedy', 'drama', 'fantasy']","['A', 'shopkeeper', 'takes', 'God', 'to', 'court', 'when', 'his', 'shop', 'is', 'destroyed', 'by', 'an', 'earthquake.', 'comedy', 'drama', 'fantasy', 'comedy', 'drama', 'fantasy', 'pareshrawal', 'akshaykumar', 'mithunchakraborty', 'maheshmanjrekar', 'umeshshukla']"
tt12915716,Adipurush,"Kriti Sanon, Saif Ali Khan, Prabhas, Devdutta Nage","['action', 'adventure', 'drama']","['A', 'modern', 'adaptation', 'of', 'the', 'Indian', 'epic', 'Ramayana', 'which', 'follows', 'the', 'exiled', 'prince', ""Raghav's"", 'journey', 'to', 'rescue', 'his', 'wife', 'Janaki', 'from', 'the', 'raakshash', 'king', 'Lankesh.', 'action', 'adventure', 'drama', 'action', 'adventure', 'drama', 'kritisanon', 'saifalikhan', 'prabhas', 'devduttanage', 'omraut']"
tt15073166,IB 71,"Anupam Kher, Vidyut Jammwal, Dalip Tahil, Nissar Khan","['action', 'thriller']","['A', 'two-', 'front', 'war', 'between', 'Indian', 'intelligence', 'agencies', 'and', 'the', 'Pakistani', 'establishment.', 'action', 'thriller', 'action', 'thriller', 'anupamkher', 'vidyutjammwal', 'daliptahil', 'nissarkhan', 'sankalpreddy', 'leewhittaker']"
tt5935704,Padmaavat,"Deepika Padukone, Ranveer Singh, Shahid Kapoor, Aditi Rao Hydari","['drama', 'history', 'romance']","['Set', 'in', 'medieval', 'Rajasthan,', 'Queen', 'Padmavati', 'is', 'married', 'to', 'a', 'noble', 'king', 'and', 'they', 'live', 'in', 'a', 'prosperous', 'fortress', 'with', 'their', 'subjects', 'until', 'an', 'ambitious', 'Sultan', 'hears', 'of', ""Padmavati's"", 'beauty', 'and', 'forms', 'an', 'obsessive', 'love', 'for', 'the', 'Queen', 'of', 'Mewar.', 'drama', 'history', 'romance', 'drama', 'history', 'romance', 'deepikapadukone', 'ranveersingh', 'shahidkapoor', 'aditiraohydari', 'sanjayleelabhansali']"
tt1562872,Zindagi Na Milegi Dobara,"Hrithik Roshan, Farhan Akhtar, Abhay Deol, Katrina Kaif","['comedy', 'drama', 'musical']","['Three', 'friends', 'decide', 'to', 'turn', 'their', 'fantasy', 'vacation', 'into', 'reality', 'after', 'one', 'of', 'their', 'friends', 'gets', 'engaged.', 'comedy', 'drama', 'musical', 'comedy', 'drama', 'musical', 'hrithikroshan', 'farhanakhtar', 'abhaydeol', 'katrinakaif', 'zoyaakhtar']"
tt2176013,Jab Tak Hai Jaan,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Lucy Phelps","['drama', 'romance']","['An', 'uncompromising', 'film', 'on', 'true', 'love', 'from', 'the', 'legendary', 'and', 'unforgettable', 'director', 'Yash', 'Chopra', 'which', 'is', 'fascinatingly', 'distinctive', 'and', 'contemporary.', 'drama', 'romance', 'drama', 'romance', 'shahrukhkhan', 'katrinakaif', 'anushkasharma', 'lucyphelps', 'yashchopra']"
tt15128068,Monica O My Darling,"Rajkummar Rao, Huma Qureshi, Sikandar Kher, Bagavathi Perumal","['comedy', 'crime', 'drama']","['A', 'slick', 'robotics', 'expert', 'joins', 'a', 'murderous', 'plot', 'after', 'a', 'passionate', 'affair', 'takes', 'a', 'sudden', 'turn,', 'but', 'nothing', 'not', 'even', 'death', ',', 'is', 'what', 'it', 'seems', 'to', 'be.', 'comedy', 'crime', 'drama', 'comedy', 'crime', 'drama', 'rajkummarrao', 'humaqureshi', 'sikandarkher', 'bagavathiperumal', 'vasanbala']"
tt14099334,Bhediya,"Varun Dhawan, Kriti Sanon, Abhishek Banerjee, Deepak Dobriyal","['comedy', 'fantasy', 'horror']","['Set', 'in', 'the', 'forests', 'of', 'Arunachal,', 'Bhediya', 'is', 'a', 'story', 'of', 'Bhaskar,', 'a', 'man', 'who', 'gets', 'bitten', 'by', 'a', 'wolf,', 'and', 'begins', 'to', 'transform', 'into', 'the', 'creature.', 'As', 'Bhaskar', 'and', 'his', 'buddies', 'try', 'to', 'find', 'answers,', 'a', 'bunch', 'of', 'twists,', 'turns,', 'and', 'laughs', 'ensue.', 'comedy', 'fantasy', 'horror', 'comedy', 'fantasy', 'horror', 'varundhawan', 'kritisanon', 'abhishekbanerjee', 'deepakdobriyal', 'amarkaushik']"
tt1562871,Ra.One,"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor, Shahana Goswami","['action', 'adventure', 'sci-fi']","['When', 'the', 'titular', 'antagonist', 'of', 'an', 'action', 'game', 'takes', 'on', 'physical', 'form,', ""it's"", 'only', 'the', ""game's"", 'less', 'powerful', 'protagonist', 'who', 'can', 'save', 'his', ""creator's"", 'family.', 'action', 'adventure', 'sci-fi', 'action', 'adventure', 'sci-fi', 'shahrukhkhan', 'arjunrampal', 'kareenakapoor', 'shahanagoswami', 'anubhavsinha']"
tt10028196,Laal Singh Chaddha,"Aamir Khan, Ahmad Ibn Umar, Kareena Kapoor, Hafsa Ashraf","['comedy', 'drama', 'romance']","['The', 'story', 'of', 'Laal', 'Singh', 'Chaddha,', 'a', 'simple', 'man', 'whose', 'extraordinary', 'journey', 'will', 'fill', 'you', 'with', 'love,', 'warmth', 'and', 'happiness.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'aamirkhan', 'ahmadibnumar', 'kareenakapoor', 'hafsaashraf', 'advaitchandan']"
tt1285241,Don 2,"Shah Rukh Khan, Florian Lukas, Om Puri, Priyanka Chopra Jonas","['action', 'crime', 'thriller']","['Don', 'turns', 'himself', 'in', 'and', 'escapes', 'with', 'Vardhaan', 'from', 'prison,', 'following', 'which', 'he', 'recruits', 'a', 'team', 'to', 'steal', 'currency', 'printing', 'plates', 'from', 'a', 'bank', 'in', 'Berlin.', 'action', 'crime', 'thriller', 'action', 'crime', 'thriller', 'shahrukhkhan', 'florianlukas', 'ompuri', 'priyankachoprajonas', 'farhanakhtar']"
tt15654262,Chup,"Dulquer Salmaan, Shreya Dhanwanthary, Sunny Deol, Pooja Bhatt","['crime', 'drama', 'mystery']","['A', 'crime', 'thriller', 'in', 'which', 'police', 'are', 'on', 'the', 'hunt', 'for', 'a', 'killer', 'who', 'is', 'targeting', 'film', 'critics.', 'crime', 'drama', 'mystery', 'crime', 'drama', 'mystery', 'dulquersalmaan', 'shreyadhanwanthary', 'sunnydeol', 'poojabhatt', 'r.balki']"
tt0172684,Kuch Kuch Hota Hai,"Shah Rukh Khan, Kajol, Rani Mukerji, Sana Saeed","['comedy', 'drama', 'musical']","['During', 'their', 'college', 'years,', 'Anjali', 'was', 'in', 'love', 'with', 'her', 'best-friend', 'Rahul,', 'but', 'he', 'had', 'eyes', 'only', 'for', 'Tina.', 'Years', 'later,', 'Rahul', 'and', 'the', 'now-deceased', ""Tina's"", 'eight-year-old', 'daughter', 'attempts', 'to', 'reunite', 'her', 'father', 'and', 'Anjali.', 'comedy', 'drama', 'musical', 'comedy', 'drama', 'musical', 'shahrukhkhan', 'kajol', 'ranimukerji', 'sanasaeed', 'karanjohar']"
tt0461936,Don,"Shah Rukh Khan, Priyanka Chopra Jonas, Arjun Rampal, Isha Koppikar","['action', 'crime', 'thriller']","['Vijay', 'is', 'recruited', 'by', 'a', 'police', 'officer', 'to', 'masquerade', 'as', 'his', 'lookalike', 'Don,', 'the', 'leader', 'of', 'an', 'international', 'gang', 'of', 'smugglers.', 'Things', 'go', 'wrong', 'when', 'the', 'officer', 'is', 'killed', 'and', 'Vijay', 'is', 'left', 'to', 'fend', 'for', 'himself.', 'action', 'crime', 'thriller', 'action', 'crime', 'thriller', 'shahrukhkhan', 'priyankachoprajonas', 'arjunrampal', 'ishakoppikar', 'farhanakhtar']"
tt0238936,Devdas,"Shah Rukh Khan, Aishwarya Rai Bachchan, Madhuri Dixit, Jackie Shroff","['drama', 'musical', 'romance']","['After', 'his', 'wealthy', 'family', 'prohibits', 'him', 'from', 'marrying', 'the', 'woman', 'he', 'is', 'in', 'love', 'with,', 'Devdas', ""Mukherjee's"", 'life', 'spirals', 'further', 'and', 'further', 'out', 'of', 'control', 'as', 'he', 'takes', 'up', 'alcohol', 'and', 'a', 'life', 'of', 'vice', 'to', 'numb', 'the', 'pain.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'shahrukhkhan', 'aishwaryaraibachchan', 'madhuridixit', 'jackieshroff', 'sanjayleelabhansali']"
tt8130968,Badla,"Amitabh Bachchan, Taapsee Pannu, Amrita Singh, Antonio Aakeel","['crime', 'drama', 'mystery']","['A', 'dynamic', 'young', 'entrepreneur', 'finds', 'herself', 'locked', 'in', 'a', 'hotel', 'room', 'with', 'the', 'corpse', 'of', 'her', 'dead', 'lover.', 'She', 'hires', 'a', 'prestigious', 'lawyer', 'to', 'defend', 'her', 'and', 'they', 'work', 'together', 'to', 'figure', 'out', 'what', 'actually', 'happened.', 'crime', 'drama', 'mystery', 'crime', 'drama', 'mystery', 'amitabhbachchan', 'taapseepannu', 'amritasingh', 'antonioaakeel', 'sujoyghosh']"
tt11905536,Gumraah,"Aditya Roy Kapoor, Mrunal Thakur, Ronit Roy, Vedika Pinto","['action', 'crime', 'drama']","['The', 'murder', 'investigation', 'of', 'a', 'young', 'man', 'takes', 'an', 'unexpected', 'turn', 'when', 'the', 'cops', 'discover', 'that', 'the', 'prime', 'suspect', 'has', 'a', 'lookalike.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'adityaroykapoor', 'mrunalthakur', 'ronitroy', 'vedikapinto', 'vardhanketkar']"
tt2350496,The Lunchbox,"Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui, Lillete Dubey","['drama', 'romance']","['A', 'mistaken', 'delivery', 'in', ""Mumbai's"", 'famously', 'efficient', 'lunchbox', 'delivery', 'system', 'connects', 'a', 'young', 'housewife', 'to', 'an', 'older', 'man', 'in', 'the', 'dusk', 'of', 'his', 'life', 'as', 'they', 'build', 'a', 'fantasy', 'world', 'together', 'through', 'notes', 'in', 'the', 'lunchbox.', 'drama', 'romance', 'drama', 'romance', 'irrfankhan', 'nimratkaur', 'nawazuddinsiddiqui', 'lilletedubey', 'riteshbatra']"
tt15576460,Zara Hatke Zara Bachke,"Vicky Kaushal, Sara Ali Khan, Inaamulhaq, Sushmita Mukherjee","['comedy', 'drama', 'family']","['Kapil', 'and', 'Somya', 'are', 'a', 'happily', 'married', 'couple', 'from', 'Indore', 'who', 'live', 'in', 'a', 'joint', 'family', 'and', 'decide', 'to', 'get', 'a', 'divorce', 'one', 'fine', 'day.', 'Things', ""don't"", 'go', 'as', 'planned', 'as', 'their', 'family', 'gets', 'to', 'know', 'of', 'it,', 'and', 'thus', 'begins', 'a', 'comedy', 'of', 'errors.', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'vickykaushal', 'saraalikhan', 'inaamulhaq', 'sushmitamukherjee', 'laxmanutekar']"
tt0891592,Street Fighter: The Legend of Chun-Li,"Kristin Kreuk, Neal McDonough, Michael Clarke Duncan, Chris Klein","['action', 'crime', 'fantasy']","['When', 'a', 'child,', 'Chun-Li', 'sees', 'her', 'father', 'being', 'captured', 'by', 'wealthy', 'gangster', 'Bison.', 'When', 'she', 'grows', 'up,', 'she', 'goes', 'into', 'a', 'quest', 'for', 'justice', 'and', 'bring', 'down', 'the', 'criminal', 'organization', 'Shadaloo', 'which', 'is', 'led', 'by', 'Bison.', 'action', 'crime', 'fantasy', 'action', 'crime', 'fantasy', 'kristinkreuk', 'nealmcdonough', 'michaelclarkeduncan', 'chrisklein', 'andrzejbartkowiak']"
tt13334578,Ganapath,"Tiger Shroff, Himanshu Jaykar, Kriti Sanon, Amitabh Bachchan","['action', 'drama', 'sci-fi']","['In', 'a', 'dystopian', 'future,', 'Ganapath,', 'a', 'relentless', 'and', 'skilled', 'vigilante,', 'embarks', 'on', 'a', 'mission', 'to', 'dismantle', 'a', 'powerful', 'criminal', 'empire', 'that', 'has', 'gripped', 'the', 'city', 'in', 'fear,', 'Ganapath', 'becomes', 'a', 'symbol', 'of', 'hope', 'for', 'the', 'oppressed', 'in', 'which', 'leads', 'dark.', 'action', 'drama', 'sci-fi', 'action', 'drama', 'sci-fi', 'tigershroff', 'himanshujaykar', 'kritisanon', 'amitabhbachchan', 'vikasbahl']"
tt12735488,Kalki 2898-AD,"Deepika Padukone, Amitabh Bachchan, Dulquer Salmaan, Disha Patani","['action', 'drama', 'fantasy']","['A', 'modern-day', 'avatar', 'of', 'Vishnu,', 'a', 'Hindu', 'god,', 'who', 'is', 'believed', 'to', 'have', 'descended', 'to', 'earth', 'to', 'protect', 'the', 'world', 'from', 'evil', 'forces.', 'action', 'drama', 'fantasy', 'action', 'drama', 'fantasy', 'deepikapadukone', 'amitabhbachchan', 'dulquersalmaan', 'dishapatani', 'nagashwin']"
tt0347304,Kal Ho Naa Ho,"Preity G Zinta, Shah Rukh Khan, Saif Ali Khan, Jaya Bachchan","['comedy', 'drama', 'musical']","['Naina,', 'an', 'introverted,', 'perpetually', 'depressed', ""girl's"", 'life', 'changes', 'when', 'she', 'meets', 'Aman.', 'But', 'Aman', 'has', 'a', 'secret', 'of', 'his', 'own', 'which', 'changes', 'their', 'lives', 'forever.', 'Embroiled', 'in', 'all', 'this', 'is', 'Rohit,', ""Naina's"", 'best', 'friend', 'who', 'conceals', 'his', 'love', 'for', 'her.', 'comedy', 'drama', 'musical', 'comedy', 'drama', 'musical', 'preitygzinta', 'shahrukhkhan', 'saifalikhan', 'jayabachchan', 'nikkhiladvani']"
tt0361411,Bride & Prejudice,"Martin Henderson, Aishwarya Rai Bachchan, Nadira Babbar, Anupam Kher","['comedy', 'drama', 'musical']","['A', 'modern', 'adaptation', 'of', 'Jane', ""Austen's"", 'classic', 'novel,', 'Pride', 'and', 'Prejudice,', 'that', 'features', 'the', 'lives', 'of', 'four', 'unmarried', 'daughters', 'in', 'an', 'Indian', 'family.', 'comedy', 'drama', 'musical', 'comedy', 'drama', 'musical', 'martinhenderson', 'aishwaryaraibachchan', 'nadirababbar', 'anupamkher', 'gurinderchadha']"
tt6571548,The White Tiger,"Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas, Vedant Sinha","['crime', 'drama']","['An', 'ambitious', 'Indian', 'driver', 'uses', 'his', 'wit', 'and', 'cunning', 'to', 'escape', 'from', 'poverty', 'and', 'rise', 'to', 'the', 'top.', 'An', 'epic', 'journey', 'based', 'on', 'the', 'New', 'York', 'Times', 'bestseller.', 'crime', 'drama', 'crime', 'drama', 'adarshgourav', 'rajkummarrao', 'priyankachoprajonas', 'vedantsinha', 'raminbahrani']"
tt27989067,Lust Stories 2,"Tamannaah Bhatia, Vijay Varma, Neena Gupta, Mrunal Thakur","['drama', 'romance']","['Four', 'eminent', 'Indian', 'directors', 'explore', 'sex,', 'desire', 'and', 'love', 'through', 'short', 'films', 'in', 'this', 'sequel', 'to', ""2018's"", 'Emmy-nominated', '""Lust', 'Stories"".', 'drama', 'romance', 'drama', 'romance', 'tamannaahbhatia', 'vijayvarma', 'neenagupta', 'mrunalthakur', 'r.balki', 'sujoyghosh', 'amitravindernathsharma', 'konkonasensharma']"
tt3735246,Bajirao Mastani,"Ranveer Singh, Deepika Padukone, Priyanka Chopra Jonas, Tanvi Azmi","['action', 'drama', 'history']","['An', 'account', 'of', 'the', 'romance', 'between', 'the', 'Maratha', 'general,', 'Baji', 'Rao', 'I', 'and', 'Mastani,', 'princess', 'of', 'Bundelkhand.', 'action', 'drama', 'history', 'action', 'drama', 'history', 'ranveersingh', 'deepikapadukone', 'priyankachoprajonas', 'tanviazmi', 'sanjayleelabhansali']"
tt0195002,Kaun?,"Urmila Matondkar, Manoj Bajpayee, Sushant Singh","['mystery', 'thriller']","['While', 'alone', 'in', 'the', 'house,', 'a', 'woman', 'hears', 'news', 'of', 'serial', 'killer', 'on', 'the', 'loose.', 'And', 'then', 'a', 'stranger', 'rings', 'the', 'doorbell...', 'mystery', 'thriller', 'mystery', 'thriller', 'urmilamatondkar', 'manojbajpayee', 'sushantsingh', 'ramgopalvarma']"
